term_str,term_id,n,num,pos_max,stop,p_stem,term_code,p,s,i,h,wlen,term_rank,zipf_k,zipf_y,df,idf,tfidf_sum_text_max,tfidf_sum_secs_max,tfidf_sum_paras_max
victor,7823,1,0,NNP,0,victor,victor/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5176,5176,1.763435085007728,1,11.470150435274359,0.002982497920733075,0.027837465152715055,11.470150435274359
victoryso,7825,1,0,NN,0,victoryso,victoryso/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5177,5177,1.763094456248793,1,11.470150435274359,0.0039832916674679515,0.026641324071934327,5.7350752176371795
vida,7826,1,0,NNP,0,vida,vida/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5178,5178,1.7627539590575514,1,11.470150435274359,0.00859703237583011,0.15860881307942298,1.6385929193249082
vietnam,7827,1,0,NNP,0,vietnam,vietnam/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5179,5179,1.7624135933577914,1,11.470150435274359,0.0039832916674679515,0.06257044919646962,0.8823192642518738
vail,7779,1,0,NNP,0,vail,vail/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5180,5180,1.7620733590733593,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,2.8675376088185898
vacuum,7777,1,0,NN,0,vacuum,vacuum/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5181,5181,1.7617332561281607,1,11.470150435274359,0.0069207770284192205,0.09472470781132204,3.823383478424786
upper,7731,1,0,JJ,0,upper,upper/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5182,5182,1.76139328444616,1,11.470150435274359,0.003996613713178546,0.014268156825136375,2.8675376088185898
usted,7754,1,0,NN,0,ust,usted/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5183,5183,1.7610534439513796,1,11.470150435274359,0.007437681536765884,0.15860881307942298,3.823383478424786
upright,7732,1,0,JJ,0,upright,upright/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5184,5184,1.7607137345679014,1,11.470150435274359,0.004729501979843214,0.14826476005250408,3.823383478424786
uprisings,7734,1,0,JJ,0,upris,uprisings/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5185,5185,1.7603741562198651,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,0.8192964596624541
uproot,7735,1,0,IN,0,uproot,uproot/IN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5186,5186,1.7600347088314696,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,1.0427409486613053
upsets,7737,1,0,VBZ,0,upset,upsets/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5187,5187,1.7596953923269714,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.2744611594749287
upside,7738,1,0,IN,0,upsid,upside/IN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5188,5188,1.7593562066306863,1,11.470150435274359,0.003996613713178546,0.014268156825136375,2.8675376088185898
urge,7740,1,0,VBP,0,urg,urge/VBP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5189,5189,1.7590171516669881,1,11.470150435274359,0.0038924674274931122,0.17050447406037972,3.823383478424786
urgent,7742,1,0,JJ,0,urgent,urgent/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5190,5190,1.7586782273603085,1,11.470150435274359,0.002982497920733075,0.03589567874955362,5.7350752176371795
urinary,7743,1,0,JJ,0,urinari,urinary/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5191,5191,1.758339433635138,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.6385929193249082
usa,7746,1,0,NNP,0,usa,usa/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,3,5192,5192,1.7580007704160248,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,2.8675376088185898
useful,7749,1,0,JJ,0,use,useful/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5193,5193,1.7576622376275757,1,11.470150435274359,0.003996613713178546,0.014268156825136375,2.294030087054872
uselessly,7751,1,0,RB,0,uselessli,uselessly/RB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5194,5194,1.7573238351944553,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.4248203864916429
usurping,7761,1,0,JJ,0,usurp,usurping/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5195,5195,1.7569855630413862,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,1.6385929193249082
vaccine,7776,1,0,NN,0,vaccin,vaccine/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5196,5196,1.7566474210931486,1,11.470150435274359,0.004729501979843214,0.0537021965544503,0.674714731486727
usurps,7762,1,0,JJ,0,usurp,usurps/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5197,5197,1.7563094092745817,1,11.470150435274359,0.0025884205781380185,0.07750203366380895,3.823383478424786
utilize,7763,1,0,VB,0,util,utilize/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5198,5198,1.7559715275105812,1,11.470150435274359,0.004748294702941929,0.07333525766037836,2.8675376088185898
utmost,7764,1,0,JJ,0,utmost,utmost/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5199,5199,1.7556337757261014,1,11.470150435274359,0.002982497920733075,0.03589567874955362,1.4337688044092949
utopia,7765,1,0,NN,0,utopia,utopia/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5200,5200,1.755296153846154,1,11.470150435274359,0.003996613713178546,0.014268156825136375,2.8675376088185898
utter,7766,1,0,JJ,0,utter,utter/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5201,5201,1.7549586617958086,1,11.470150435274359,0.0038506578955114458,0.07577976624905765,3.823383478424786
uttered,7767,1,0,VBD,0,utter,uttered/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5202,5202,1.7546212995001924,1,11.470150435274359,0.0038506578955114458,0.1017937158569431,5.7350752176371795
uzi,7768,1,0,NNP,0,uzi,uzi/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,3,5203,5203,1.75428406688449,1,11.470150435274359,0.0039832916674679515,0.026641324071934327,1.2744611594749287
uzis,7769,1,0,VBP,0,uzi,uzis/VBP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5204,5204,1.7539469638739433,1,11.470150435274359,0.003996613713178546,0.014268156825136375,11.470150435274359
v,7770,1,0,NN,0,v,v/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,1,5205,5205,1.7536099903938522,1,11.470150435274359,0.0039832916674679515,0.026641324071934327,5.7350752176371795
vaccination,7774,1,0,NNP,0,vaccin,vaccination/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5206,5206,1.7532731463695737,1,11.470150435274359,0.003996613713178546,0.014268156825136375,0.6372305797374643
vaccinations,7775,1,0,NN,0,vaccin,vaccinations/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5207,5207,1.7529364317265221,1,11.470150435274359,0.003996613713178546,0.014268156825136375,0.6372305797374643
summit,7117,1,0,NN,0,summit,summit/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5208,5208,1.752599846390169,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.4248203864916429
summarizing,7115,1,0,VBG,0,summar,summarizing/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5209,5209,1.7522633902860436,1,11.470150435274359,0.002982497920733075,0.027837465152715055,0.7646766956849572
registration,6079,1,0,NN,0,registr,registration/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5210,5210,1.7519270633397315,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,3.823383478424786
savior,6460,1,0,NN,0,savior,savior/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5211,5211,1.751590865476876,1,11.470150435274359,0.0039832916674679515,0.06257044919646962,0.8823192642518738
sabotage,6401,1,0,NN,0,sabotag,sabotage/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5212,5212,1.7512547966231775,1,11.470150435274359,0.004748294702941929,0.42626118515094924,3.823383478424786
sacrificed,6404,1,0,JJ,0,sacrif,sacrificed/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5213,5213,1.750918856704393,1,11.470150435274359,0.0061703313265424374,0.024621584701859885,1.911691739212393
sacrifices,6405,1,0,NNS,0,sacrific,sacrifices/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5214,5214,1.750583045646337,1,11.470150435274359,0.0038924674274931122,0.05930590402100164,1.6385929193249082
safe,6408,1,0,JJ,0,safe,safe/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5215,5215,1.7502473633748803,1,11.470150435274359,0.004748294702941929,0.032323123044621746,1.147015043527436
saints,6412,1,0,NN,0,saint,saints/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5216,5216,1.7499118098159512,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,2.294030087054872
sake,6413,1,0,NN,0,sake,sake/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5217,5217,1.749576384895534,1,11.470150435274359,0.002982497920733075,0.05930590402100164,3.823383478424786
sale,6417,1,0,NN,0,sale,sale/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5218,5218,1.7492410885396705,1,11.470150435274359,0.002982497920733075,0.03589567874955362,1.4337688044092949
sallright,6421,1,0,NN,0,sallright,sallright/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5219,5219,1.7489059206744588,1,11.470150435274359,0.0069207770284192205,0.0537021965544503,1.4337688044092949
sanchez,6431,1,0,NNP,0,sanchez,sanchez/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5220,5220,1.7485708812260539,1,11.470150435274359,0.00859703237583011,0.35895678749553617,11.470150435274359
sanctioned,6433,1,0,VBD,0,sanction,sanctioned/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5221,5221,1.7482359701206667,1,11.470150435274359,0.0069207770284192205,0.0811926066954189,0.3955224288025641
sanctioning,6434,1,0,VBG,0,sanction,sanctioning/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5222,5222,1.7479011872845656,1,11.470150435274359,0.0039832916674679515,0.07577976624905765,2.8675376088185898
sane,6438,1,0,VB,0,sane,sane/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5223,5223,1.7475665326440744,1,11.470150435274359,0.0025884205781380185,0.12868262193236202,1.4337688044092949
sanitation,6439,1,0,NN,0,sanit,sanitation/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5224,5224,1.7472320061255744,1,11.470150435274359,0.0069207770284192205,0.45467859749434586,2.294030087054872
santa,6440,1,0,NNP,0,santa,santa/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5225,5225,1.7468976076555025,1,11.470150435274359,0.00859703237583011,0.033931238618981036,0.8192964596624541
santiago,6441,1,0,NNP,0,santiago,santiago/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5226,5226,1.7465633371603522,1,11.470150435274359,0.00859703237583011,0.033931238618981036,11.470150435274359
santos,6442,1,0,NNP,0,santo,santos/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5227,5227,1.7462291945666732,1,11.470150435274359,0.0061703313265424374,0.12868262193236202,3.823383478424786
sarcastic,6443,1,0,JJ,0,sarcast,sarcastic/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5228,5228,1.7458951798010713,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,1.911691739212393
satanization,6445,1,0,NN,0,satan,satanization/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5229,5229,1.7455612927902087,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.6385929193249082
satellites,6447,1,0,NNS,0,satellit,satellites/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5230,5230,1.7452275334608032,1,11.470150435274359,0.002982497920733075,0.05930590402100164,3.823383478424786
satiated,6448,1,0,VBD,0,satiat,satiated/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5231,5231,1.7448939017396292,1,11.470150435274359,0.0038506578955114458,0.1623852133908378,1.147015043527436
satisfaction,6449,1,0,NN,0,satisfact,satisfaction/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5232,5232,1.7445603975535169,1,11.470150435274359,0.002982497920733075,0.17487638365167146,1.911691739212393
satisfy,6453,1,0,VB,0,satisfi,satisfy/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5233,5233,1.7442270208293524,1,11.470150435274359,0.004748294702941929,0.0841997402767307,2.8675376088185898
saturdays,6455,1,0,NNP,0,saturday,saturdays/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5234,5234,1.7438937714940774,1,11.470150435274359,0.00859703237583011,0.033931238618981036,0.8192964596624541
saucedo,6456,1,0,NNP,0,saucedo,saucedo/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5235,5235,1.7435606494746898,1,11.470150435274359,0.002982497920733075,0.42626118515094924,3.823383478424786
savage,6457,1,0,NN,0,savag,savage/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5236,5236,1.743227654698243,1,11.470150435274359,0.004729501979843214,0.12400325386209432,1.911691739212393
sabines,6400,1,0,NNP,0,sabin,sabines/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5237,5237,1.7428947870918468,1,11.470150435274359,0.003996613713178546,0.014268156825136375,3.823383478424786
russian,6399,1,0,NNP,0,russian,russian/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5238,5238,1.7425620465826652,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.911691739212393
rush,6398,1,0,NN,0,rush,rush/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5239,5239,1.7422294330979196,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,0.7646766956849572
romantic,6366,1,0,JJ,0,romant,romantic/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5240,5240,1.7418969465648857,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.7646766956849572
roasted,6344,1,0,VBD,0,roast,roasted/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5241,5241,1.741564586910895,1,11.470150435274359,0.0069207770284192205,0.45467859749434586,2.294030087054872
robberies,6347,1,0,NNS,0,robberi,robberies/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5242,5242,1.7412323540633348,1,11.470150435274359,0.004748294702941929,0.1017937158569431,1.147015043527436
robes,6351,1,0,NN,0,robe,robes/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5243,5243,1.7409002479496474,1,11.470150435274359,0.0061703313265424374,0.1082568089272252,0.6372305797374643
robledo,6353,1,0,NNP,0,robledo,robledo/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5244,5244,1.7405682684973305,1,11.470150435274359,0.00859703237583011,0.29652952010500816,11.470150435274359
robs,6354,1,0,VBZ,0,rob,robs/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5245,5245,1.7402364156339372,1,11.470150435274359,0.004729501979843214,0.16634582835158995,2.294030087054872
rocker,6356,1,0,NN,0,rocker,rocker/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5246,5246,1.739904689287076,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.37000485275078576
rocks,6358,1,0,NN,0,rock,rocks/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5247,5247,1.7395730893844104,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,1.911691739212393
rodolfo,6359,1,0,NNP,0,rodolfo,rodolfo/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5248,5248,1.7392416158536588,1,11.470150435274359,0.004729501979843214,0.23517858491086854,11.470150435274359
rolando,6361,1,0,NNP,0,rolando,rolando/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5249,5249,1.738910268622595,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,1.911691739212393
roller,6364,1,0,NN,0,roller,roller/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5250,5250,1.7385790476190477,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,2.8675376088185898
rolls,6365,1,0,NNS,0,roll,rolls/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5251,5251,1.738247952770901,1,11.470150435274359,0.002982497920733075,0.07104353085849154,2.294030087054872
roofs,6368,1,0,NN,0,roof,roofs/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5252,5252,1.737916984006093,1,11.470150435274359,0.003996613713178546,0.08973919687388404,0.7168844022046474
runs,6396,1,0,VBZ,0,run,runs/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5253,5253,1.7375861412526177,1,11.470150435274359,0.0039832916674679515,0.07577976624905765,11.470150435274359
roosters,6370,1,0,NN,0,rooster,roosters/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5254,5254,1.7372554244385232,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.6385929193249082
rooted,6372,1,0,VBN,0,root,rooted/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5255,5255,1.7369248334919127,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,0.4987021928380156
